Date,WeekC,Location,FB-S UR,FB-S CK,FB-S OB,FB-M UR,FB-M CK,FB-M OB,FB-Fz UR,FB-Fz CK,FB-Fz OB,BL-MS UR,BL-MS CK,BL-MS OB,CR-M UR,CR-M CK,CR-M OB,CR-H UR,CR-H CK,CR-H OB,ST-CR UR,ST-CR CK,ST-CR OB,ST-BL UR,ST-BL CK,ST-BL OB,CR-LG UR,CR-LG CK,CR-LG OB,Direct Labor,Temp Labor,Direct Overtime Pellet,Indirect Labor,Indirect Overtime Pellet,OT % Pellet
12-Mar-18,11-Mar-18,MEX,,,,56929.02428,17204.58914,5696.099078,6615.962586,5805.821323,2208.333796,,,,,,,,,,,,,,,,,,,211.5,,49.5,,,
12-Mar-18,11-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Mar-18,11-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Mar-18,11-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Mar-18,11-Mar-18,CHI,,,,129137,128949,44230,,,,40455,40458,11690,44297,44540,14460,70781,71056,26660,,,,28968,31004,10240,,,,296,56,,33,,
13-Mar-18,11-Mar-18,MEX,,,,64686.96241,55078.03183,17612.9887,15017.63983,13255.09537,5397.267445,,,,,,,,,,,,,,,,,,,335.5,,49.5,,,
13-Mar-18,11-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Mar-18,11-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Mar-18,11-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Mar-18,11-Mar-18,CHI,,,,125276,127324,39480,,,,155138,155689,45710,,,,,,,,,,12459,18746,6160,13990,7885,2160,297,48,,33,,
14-Mar-18,11-Mar-18,MEX,40306.44584,24810.74153,7098.76692,16882.71959,50940.068,17551.26029,7616.84463,7902.16215,3014.550896,,,,,,,,,,,,,,,,,,,348,,49.5,,,
14-Mar-18,11-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Mar-18,11-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-18,11-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-18,11-Mar-18,CHI,,,,152925,153962,49070,,,,,,,142384,142196,43110,,,,8245,,,,,,26518,26423,7920,297,56,,33,,0
15-Mar-18,11-Mar-18,MEX,46366.85275,55127.87752,17664.24533,34986.77982,15275.57639,5330.688948,0,2287.544571,876.322935,,,,,,,,,,,,,,,,,,,335,,49.5,,,
15-Mar-18,11-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-18,11-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Mar-18,11-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Mar-18,11-Mar-18,CHI,,,,,,,,,,163107,164571,53270,124356,123898,38870,,,,24537,18245,5920,,,,,6061,1680,281,62,,33,,
16-Mar-18,11-Mar-18,MEX,42643.307,49378.9786,14467.59563,24354.06154,34987.77188,11274.2528,,,,,,,,,,,,,,,,,,,,,,324,,49.5,,,
16-Mar-18,11-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Mar-18,11-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Mar-18,11-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Mar-18,11-Mar-18,CHI,,,,,,,,,,,,,,,,,,,18235,26000,8960,,,,,,,64,,,9,,
17-Mar-18,11-Mar-18,MEX,,,,0,24354.282,8434.746036,,,,,,,,,,,,,,,,,,,,,,167,,49.5,,,
17-Mar-18,11-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Mar-18,11-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Mar-18,18-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Mar-18,18-Mar-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Mar-18,18-Mar-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Mar-18,18-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Mar-18,18-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Mar-18,18-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Mar-18,18-Mar-18,CHI,157758,158418,49210,,,,,,,,,,160758,160436,48820,,,,24786,26000,8360,,,,,,,273,64,,33,,
19-Mar-18,18-Mar-18,MEX,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,240,,35.33,73,6,
19-Mar-18,18-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Mar-18,18-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Mar-18,18-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Mar-18,18-Mar-18,CHI,,,,133051,133351,43540,,,,144374,144672,46680,,,,,,,28831,30000,10000,,,,,,,273,92,,33,,
20-Mar-18,18-Mar-18,MEX,23046.74204,23047.73411,7955.248581,39444.45271,12223.10662,4489.088243,,,,,,,,,,,,,,,,,,,,,,312,,35.33,86.5,6,
20-Mar-18,18-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Mar-18,18-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Mar-18,18-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Mar-18,18-Mar-18,CHI,,,,,,,,,,151165,152156,48650,,,,138880,139501,46250,,4000,1440,,,,30149,22152,6640,273,56,,33,,
21-Mar-18,18-Mar-18,MEX,0,0,0,86459.45375,76782.02668,25618.39161,,,,,,,,,,,,,,,,,,,,,,323.5,,35.33,82.5,6,
21-Mar-18,18-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Mar-18,18-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-18,18-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-18,18-Mar-18,CHI,,,,,,,40108,40414,13370,149043,150094,45010,66397,66315,20430,,,,,,,,,,22617,26559,8400,273,72,,33,,
22-Mar-18,18-Mar-18,MEX,36843.04123,0,0,34801.05946,71700.1914,24545.30938,11717.87459,11717.81551,4554.674676,,,,,,,,,,,,,,,,,,,336,,35.33,87,6,
22-Mar-18,18-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-18,18-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Mar-18,18-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Mar-18,18-Mar-18,CHI,,,,130117,130482,40320,,,,155888,156809,48850,,,,,,,30738,22000,7160,,,,,,,273,80,,33,,
23-Mar-18,18-Mar-18,MEX,75180.07918,76432.07069,21748.79204,,,,,,,,,,,,,,,,,,,,,,,,,324,,35.33,87,6,
23-Mar-18,18-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Mar-18,18-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-18,18-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-18,18-Mar-18,CHI,,,,144434,145421,47460,,,,,,,120180,120097,36980,,,,20341,22000,7280,,,,,,,275,30,,22,,
24-Mar-18,18-Mar-18,MEX,0,35590.37342,11339.28809,,,,,,,,,,,,,,,,,,,,,,,,,182,,35.33,61,6,
24-Mar-18,18-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-18,18-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-18,25-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-18,25-Mar-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-18,25-Mar-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-18,25-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-18,25-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-18,25-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-18,25-Mar-18,CHI,160409,161399,50750,,,,,,,,,,72926,73445,22850,64558,64692,21850,33047,18000,4800,,,,,,,281,72,,33,,
26-Mar-18,25-Mar-18,MEX,57916.67881,26356.5311,9257.607761,,,,,,,,,,,,,,,,,,,,,,,,,372,,,87,,
26-Mar-18,25-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-18,25-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-18,25-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-18,25-Mar-18,CHI,,,,29254,29605,9800,,,,258579,259826,81200,,,,,,,20215,28000,8720,,,,,,,289,88,,33,,
27-Mar-18,25-Mar-18,MEX,44453.2721,39397.42889,13898.81244,38024.69933,38024.69933,13260.03364,,,,,,,,,,,,,,,,,,,,,,360,,,87,,
27-Mar-18,25-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-18,25-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-18,25-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-18,25-Mar-18,CHI,,,,156146,156997,49700,,,,,,,105837,106403,30735,,,,26537,22000,7400,,,,,,,289,94,,33,,
28-Mar-18,25-Mar-18,MEX,44365.08866,80982.15983,26598.33009,,,,25396.83072,0,0,,,,,,,,,,,,,,,,,,,372,,,87,,
28-Mar-18,25-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-18,25-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-18,25-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-18,25-Mar-18,CHI,,,,136795,137807,43470,,,,124082,124628,39480,,,,,,,12146,22000,7480,1628,1043,320,1628,1320,495,272,96,,33,,
29-Mar-18,25-Mar-18,MEX,,,,,,,0,25396.16934,9575.619291,,,,,,,,,,,,,,,,,,,144,,,87,,
29-Mar-18,25-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-18,25-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-18,25-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-18,25-Mar-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-18,25-Mar-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-18,25-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-18,25-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-18,25-Mar-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-18,25-Mar-18,CHI,,,,169618,173798,57190,,,,,,,54749,54754,17800,56321,56784,18950,28989,24000,6560,,,,,,,289,76,,25,,
31-Mar-18,25-Mar-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-18,25-Mar-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-18,25-Mar-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-18,01-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-18,01-Apr-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-18,01-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-18,01-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-18,01-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Apr-18,01-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Apr-18,01-Apr-18,CHI,,,,21254,20863,6580,,,,112447,113100,33810,61149,61174,20330,,,,31810,30000,9160,33841,34258,10360,,,,395,95,,44,,
02-Apr-18,01-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.67,,
02-Apr-18,01-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Apr-18,01-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Apr-18,01-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Apr-18,01-Apr-18,CHI,,,,136413,137201,44800,,,,160185,162604,52690,,,,,,,22116,26000,8880,,,,,,,396,111,,44,,
03-Apr-18,01-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Apr-18,01-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Apr-18,01-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Apr-18,01-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Apr-18,01-Apr-18,CHI,,,,127565,127755,40110,,,,,,,,,,,,,26571,26000,8880,119856,120641,35840,,,,404,104,,44,,
04-Apr-18,01-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Apr-18,01-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Apr-18,01-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Apr-18,01-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Apr-18,01-Apr-18,CHI,,,,122068,122451,38780,,,,,,,,,,,,,30832,26000,8080,120957,123836,35560,,,,409,101,,44,,
05-Apr-18,01-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Apr-18,01-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Apr-18,01-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Apr-18,01-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Apr-18,01-Apr-18,CHI,,,,,,,,,,288166,290896,85610,,,,,,,24507,28000,8280,,,,,,,406,97,,44,,
06-Apr-18,01-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Apr-18,01-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Apr-18,01-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-18,01-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-18,01-Apr-18,CHI,,,,71549,72015,23100,,,,149305,149749,45530,74270,71880,23600,,,,27908,20000,5800,,,,,,,417,89,,40,,
07-Apr-18,01-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-18,01-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-18,01-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Apr-18,08-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Apr-18,08-Apr-18,CHI,,,,116209,116745,39900,,,,85670,86154,27580,,,,30540,30238,10890,15211,22000,6160,,,,,,,292,120,,51,,
08-Apr-18,08-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Apr-18,08-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Apr-18,08-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Apr-18,08-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Apr-18,08-Apr-18,CHI,69639,70219,22750,,,,,,,,,,26277,26174,9160,56514,57294,20200,1828,8000,2280,73409,74601,20440,,,,381,128,,51,,
09-Apr-18,08-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,0,79,16,
09-Apr-18,08-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Apr-18,08-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Apr-18,08-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Apr-18,08-Apr-18,CHI,105800,106504,36600,,,,,,,,,,,,,,,,4135,4000,1360,118304,119777,33840,,,,383,151,,51,,
10-Apr-18,08-Apr-18,MEX,,,,37678.57933,2825.176959,1049.934083,,,,,,,,,,,,,,,,,,,,,,348,,,79,16,
10-Apr-18,08-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Apr-18,08-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Apr-18,08-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Apr-18,08-Apr-18,CHI,,,,142197,142431,45570,,,,156942,155726,49700,,,,,,,28678,18000,6240,,,,,,,395,88,,51,,
11-Apr-18,08-Apr-18,MEX,44316.58777,33945.22316,10351.63356,20906.08904,34853.40237,11815.47867,23924.16727,0,0,,,,,,,,,,,,,,,,,,,372,,60,79,16,
11-Apr-18,08-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Apr-18,08-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Apr-18,08-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Apr-18,08-Apr-18,CHI,,,,141477,141788,46480,,,,156743,157642,46900,,,,,,,19281,24000,7760,,,,,,,393,87,,51,,0
12-Apr-18,08-Apr-18,MEX,39045.42265,31911.9335,9790.566426,26391.09901,20906.08904,7043.65227,15229.28009,30659.81683,11294.31454,,,,,,,,,,,,,,,,,,,384,,60,79,16,
12-Apr-18,08-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Apr-18,08-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-18,08-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-18,08-Apr-18,CHI,,,,108231,102014,33600,,,,157851,158815,47460,,,,,,,20341,24000,6560,,,,,,,387,85,,51,,
13-Apr-18,08-Apr-18,MEX,33930.78313,51435.19597,13893.85212,23070.99249,26392.11312,8924.715275,0,8492.836877,3365.08007,,,,,,,,,,,,,,,,,,,432,,60,79,16,
13-Apr-18,08-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-18,08-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-18,08-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-18,08-Apr-18,CHI,,,,42881,49418,14420,,,,,,,152889,152614,47670,,,,20082,18000,4760,80969,81318,29070,5968,5968,1820,397,88,,35,,
14-Apr-18,08-Apr-18,MEX,,,,0,23070.99249,8207.673678,,,,,,,,,,,,,,,,,,,,,,312,,,79,16,
14-Apr-18,08-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-18,08-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-18,15-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-18,15-Apr-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-18,15-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-18,15-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-18,15-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Apr-18,15-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Apr-18,15-Apr-18,CHI,,,,143032,143415,45780,,,,157501,158221,49900,,,,,,,30318,32000,9440,,,,,,,389,94,,51,,
16-Apr-18,15-Apr-18,MEX,,0,0,30694.45088,0,0,,,,,,,,,,,,,,,,,,,,,,166.5,,10.91,89.5,6.16,
16-Apr-18,15-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Apr-18,15-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Apr-18,15-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Apr-18,15-Apr-18,CHI,55323,55658,16590,,,,,,,160644,161580,49980,104724,104551,33030,,,,26533,24000,8120,,,,,,,396,88,,51,,
17-Apr-18,15-Apr-18,MEX,27032.63353,0,0,44376.11159,52229.13352,17851.63514,11115.52261,11115.52261,4066.138418,,,,,,,,,,,,,,,,,,,312,,10.91,99.5,6.16,
17-Apr-18,15-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Apr-18,15-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Apr-18,15-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Apr-18,15-Apr-18,CHI,128731,129047,41020,56188,56139,17990,,,,99649,100516,35140,,,,,,,24347,28000,9680,,,,,,,396,79,,51,,
18-Apr-18,15-Apr-18,MEX,55954.59727,44631.77743,13229.72059,28703.70972,34895.73042,12388.67103,,,,,,,,,,,,,,,,,,,,,,324,,10.91,101.5,6.16,
18-Apr-18,15-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Apr-18,15-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Apr-18,15-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Apr-18,15-Apr-18,CHI,,,,186784,187703,60830,,,,,,,88060,87960,30770,,,,26991,26000,7240,,,,,,,401,104,,51,,
19-Apr-18,15-Apr-18,MEX,83580.26443,56037.64402,17126.87749,0,16648.81301,6111.663539,,,,,,,,,,,,,,,,,,,,,,302.5,,10.91,99.5,6.16,
19-Apr-18,15-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Apr-18,15-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-18,15-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-18,15-Apr-18,CHI,,,,73712,73949,22820,,,,202705,203133,63480,,,,,,,27137,24000,7080,,,,,,,387,112,,51,,
20-Apr-18,15-Apr-18,MEX,33690.48325,90318.95632,32127.98292,20945.77159,0,0,,,,,,,,,,,,,,,,,,,,,,420,,10.91,99.5,6.16,
20-Apr-18,15-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-18,15-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-18,15-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-18,15-Apr-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,5,,
21-Apr-18,15-Apr-18,MEX,0,9269.402296,3042.879827,0,20945.77159,7240.411571,,,,,,,,,,,,,,,,,,,,,,261.5,,10.91,75,6.16,
21-Apr-18,15-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-18,15-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-18,22-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-18,22-Apr-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-18,22-Apr-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-18,22-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-18,22-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Apr-18,22-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Apr-18,22-Apr-18,CHI,,,,,,,,,,146374,148022,50040,108893,109571,35660,,,,24736,26000,7600,2056,2056,400,33610,33429,11270,382,120,,43,,
23-Apr-18,22-Apr-18,MEX,,,,37283.95843,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Apr-18,22-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Apr-18,22-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Apr-18,22-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Apr-18,22-Apr-18,CHI,75355,75533,21910,124616,125199,38780,,,,72627,72216,21210,,,,,,,33331,28000,8280,,,,,,,409,128,,43,,
24-Apr-18,22-Apr-18,MEX,48306.88843,27509.37525,7953.043995,44362.88408,49252.65583,17105.38277,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Apr-18,22-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Apr-18,22-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Apr-18,22-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Apr-18,22-Apr-18,CHI,91280,91569,25620,,,,22032,16178,4960,146652,148493,48150,,,,58454,58399,20830,,10000,3120,,,,,,,404,112,,43,,
25-Apr-18,22-Apr-18,MEX,44358.47491,29522.82365,9097.224129,29287.92501,37888.015,13286.48868,17905.64749,14607.21206,5698.303664,,,,,,,,,,,,,,,,,,,,,,,,
25-Apr-18,22-Apr-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Apr-18,22-Apr-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Apr-18,22-Apr-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Apr-18,22-Apr-18,CHI,109489,110153,34020,,,,30676,27045,8280,156234,159253,48650,,,,,,,,,,,,,,,,394,120,,43,,
